lng,lat,dest_lng,dest_lat,time_s
-87.6904392161,41.9760184484,-87.5705121861,41.72989349,5200
-87.6904392161,41.9760184484,-87.6230081049,41.7122781921,5102
-87.6904392161,41.9760184484,-87.6851079785,41.9468770735,905
-87.6904392161,41.9760184484,-87.5980333532,41.7038819518,6044
-87.6904392161,41.9760184484,-87.5720604263,41.6915254757,-1
-87.6904392161,41.9760184484,-87.535020955,41.7078837283,6278
-87.6904392161,41.9760184484,-87.6369389639,41.6713896802,6208
-87.6904392161,41.9760184484,-87.5993467357,41.6653987328,-1
-87.6904392161,41.9760184484,-87.556809916,41.6681847188,-1
-87.6904392161,41.9760184484,-87.7696246581,41.8034030164,-1
-87.6904392161,41.9760184484,-87.7261730216,41.8108057493,4502
-87.6904392161,41.9760184484,-87.6991215254,41.81936451,3925
-87.6904392161,41.9760184484,-87.6494664458,41.836409452,4207
-87.6904392161,41.9760184484,-87.6599414275,41.8087268165,4218
-87.6904392161,41.9760184484,-87.7255904576,41.7959029727,4912
-87.6904392161,41.9760184484,-87.6962913388,41.7954730247,4297
-87.6904392161,41.9760184484,-87.7691960936,41.7784604941,6455
-87.6904392161,41.9760184484,-87.7272430628,41.7695687374,5545
-87.6904392161,41.9760184484,-87.695548386,41.7718490499,4713
-87.6904392161,41.9760184484,-87.666801359,41.7759025044,4990
-87.6904392161,41.9760184484,-87.6415606141,41.7753382456,4741
-87.6904392161,41.9760184484,-87.6159993134,41.7669573171,4535
-87.6904392161,41.9760184484,-87.6514869184,41.9218996159,1915
-87.6904392161,41.9760184484,-87.7071433238,41.7479965953,5528
-87.6904392161,41.9760184484,-87.6561609095,41.7433892887,5696
-87.6904392161,41.9760184484,-87.6762394297,41.7172935896,6141
-87.6904392161,41.9760184484,-87.6506245727,41.7159863761,5750
-87.6904392161,41.9760184484,-87.717747815,41.6968692635,6752
-87.6904392161,41.9760184484,-87.6690344105,41.6878025708,6207
-87.6904392161,41.9760184484,-87.8874544692,41.9731379747,-1
-87.6904392161,41.9760184484,-87.6611514222,41.9871697889,1718
-87.6904392161,41.9760184484,-87.8139807709,42.0071782564,3444
-87.6174427491,41.7911312433,-87.6163347894,41.8347038748,1168
-87.6174427491,41.7911312433,-87.6023885556,41.8240900087,1456
-87.6174427491,41.7911312433,-87.6324675015,41.8090762537,1150
-87.6174427491,41.7911312433,-87.6178849991,41.8129289169,724
-87.6174427491,41.7911312433,-87.5933614086,41.8095969636,1082
-87.6174427491,41.7911312433,-87.6904392161,41.9760184484,4370
-87.6174427491,41.7911312433,-87.5907857873,41.7942340378,948
-87.6174427491,41.7911312433,-87.591103864,41.7761334681,1516
-87.6174427491,41.7911312433,-87.6696044975,42.0104989522,4320
-87.6174427491,41.7911312433,-87.7703223329,41.9825042397,4367
-87.6174427491,41.7911312433,-87.7583068883,41.9917059089,5802
-87.6174427491,41.7911312433,-87.7261488733,41.9846051995,4640
-87.6174427491,41.7911312433,-87.7213693543,41.968521496,4657
-87.6174427491,41.7911312433,-87.7645780585,41.9535688785,4650
-87.6174427491,41.7911312433,-87.7210876711,41.9535127833,3944
-87.6174427491,41.7911312433,-87.806456747,41.9472647818,5039
-87.6174427491,41.7911312433,-87.7980809604,41.9278743552,5097
-87.6174427491,41.7911312433,-87.7660523178,41.9263941918,4764
-87.6174427491,41.7911312433,-87.692752708,42.0013058794,4859
-87.6174427491,41.7911312433,-87.7322612632,41.9262258671,4509
-87.6174427491,41.7911312433,-87.7115523634,41.9392149708,3366
-87.6174427491,41.7911312433,-87.6975403474,41.9248265528,3260
-87.6174427491,41.7911312433,-87.7164903481,41.900872806,4319
-87.6174427491,41.7911312433,-87.6731828793,41.9021777644,3123
-87.6174427491,41.7911312433,-87.7728098301,41.8944136969,3928
-87.6174427491,41.7911312433,-87.7303958682,41.8782963834,3804
-87.6174427491,41.7911312433,-87.7048274062,41.878719841,3332
-87.6174427491,41.7911312433,-87.6633940945,41.8733728795,3256
-87.6174427491,41.7911312433,-87.7139721106,41.8582848402,3944
-87.6174427491,41.7911312433,-87.652637557,41.9661075197,3756
-87.6174427491,41.7911312433,-87.7133612858,41.8378379546,3484
-87.6174427491,41.7911312433,-87.6616155822,41.8474095044,2549
-87.6174427491,41.7911312433,-87.6203833666,41.8565996829,1948
-87.6174427491,41.7911312433,-87.6364609818,41.8406962182,3093
-87.6174427491,41.7911312433,-87.8072228108,41.9856125953,4433
-87.6174427491,41.7911312433,-87.6288765812,41.8989537971,2367
-87.6174427491,41.7911312433,-87.6203724059,41.8789724974,2850
-87.6174427491,41.7911312433,-87.5681135653,41.7626448354,1990
-87.6174427491,41.7911312433,-87.6174163989,41.736958739,1566
-87.6174427491,41.7911312433,-87.5817914573,41.7468320805,1560
-87.6174427491,41.7911312433,-87.5550587928,41.7389921662,2806
-87.6174427491,41.7911312433,-87.595610964,41.7294105994,2438
-87.6174427491,41.7911312433,-87.6717818648,41.8310103201,2453
-87.6174427491,41.7911312433,-87.6522001507,41.9469886855,2946
-87.6174427491,41.7911312433,-87.5705121861,41.72989349,2320
-87.6174427491,41.7911312433,-87.6230081049,41.7122781921,2629
-87.6174427491,41.7911312433,-87.6851079785,41.9468770735,4021
-87.6174427491,41.7911312433,-87.5980333532,41.7038819518,3091
-87.6174427491,41.7911312433,-87.5720604263,41.6915254757,-1
-87.6174427491,41.7911312433,-87.535020955,41.7078837283,2684
-87.6174427491,41.7911312433,-87.6369389639,41.6713896802,3546
-87.6174427491,41.7911312433,-87.5993467357,41.6653987328,-1
-87.6174427491,41.7911312433,-87.556809916,41.6681847188,-1
-87.6174427491,41.7911312433,-87.7696246581,41.8034030164,-1
-87.6174427491,41.7911312433,-87.7261730216,41.8108057493,3117
-87.6174427491,41.7911312433,-87.6991215254,41.81936451,3215
-87.6174427491,41.7911312433,-87.6494664458,41.836409452,2378
-87.6174427491,41.7911312433,-87.6599414275,41.8087268165,1464
-87.6174427491,41.7911312433,-87.7255904576,41.7959029727,2947
-87.6174427491,41.7911312433,-87.6962913388,41.7954730247,1955
-87.6174427491,41.7911312433,-87.7691960936,41.7784604941,4416
-87.6174427491,41.7911312433,-87.7272430628,41.7695687374,3493
-87.6174427491,41.7911312433,-87.695548386,41.7718490499,2523
-87.6174427491,41.7911312433,-87.666801359,41.7759025044,1751
-87.6174427491,41.7911312433,-87.6415606141,41.7753382456,1608
-87.6174427491,41.7911312433,-87.6159993134,41.7669573171,780
-87.6174427491,41.7911312433,-87.6514869184,41.9218996159,2876
-87.6174427491,41.7911312433,-87.7071433238,41.7479965953,3313
-87.6174427491,41.7911312433,-87.6561609095,41.7433892887,3043
-87.6174427491,41.7911312433,-87.6762394297,41.7172935896,3146
-87.6174427491,41.7911312433,-87.6506245727,41.7159863761,3010
-87.6174427491,41.7911312433,-87.717747815,41.6968692635,4730
-87.6174427491,41.7911312433,-87.6690344105,41.6878025708,3255
-87.6174427491,41.7911312433,-87.8874544692,41.9731379747,-1
-87.6174427491,41.7911312433,-87.6611514222,41.9871697889,3965
-87.6174427491,41.7911312433,-87.8139807709,42.0071782564,5991
-87.5907857873,41.7942340378,-87.6163347894,41.8347038748,1838
-87.5907857873,41.7942340378,-87.6023885556,41.8240900087,1661
-87.5907857873,41.7942340378,-87.6324675015,41.8090762537,1526
-87.5907857873,41.7942340378,-87.6178849991,41.8129289169,1394
-87.5907857873,41.7942340378,-87.5933614086,41.8095969636,1189
-87.5907857873,41.7942340378,-87.6904392161,41.9760184484,4861
-87.5907857873,41.7942340378,-87.6174427491,41.7911312433,1068
-87.5907857873,41.7942340378,-87.591103864,41.7761334681,1216
-87.5907857873,41.7942340378,-87.6696044975,42.0104989522,4776
-87.5907857873,41.7942340378,-87.7703223329,41.9825042397,5039
-87.5907857873,41.7942340378,-87.7583068883,41.9917059089,6558
-87.5907857873,41.7942340378,-87.7261488733,41.9846051995,5732
-87.5907857873,41.7942340378,-87.7213693543,41.968521496,5102
-87.5907857873,41.7942340378,-87.7645780585,41.9535688785,5221
-87.5907857873,41.7942340378,-87.7210876711,41.9535127833,4815
-87.5907857873,41.7942340378,-87.806456747,41.9472647818,5610
-87.5907857873,41.7942340378,-87.7980809604,41.9278743552,5668
-87.5907857873,41.7942340378,-87.7660523178,41.9263941918,4729
-87.5907857873,41.7942340378,-87.692752708,42.0013058794,5456
-87.5907857873,41.7942340378,-87.7322612632,41.9262258671,4785
-87.5907857873,41.7942340378,-87.7115523634,41.9392149708,4068
-87.5907857873,41.7942340378,-87.6975403474,41.9248265528,3962
-87.5907857873,41.7942340378,-87.7164903481,41.900872806,4312
-87.5907857873,41.7942340378,-87.6731828793,41.9021777644,3825
-87.5907857873,41.7942340378,-87.7728098301,41.8944136969,4613
-87.5907857873,41.7942340378,-87.7303958682,41.8782963834,4339
-87.5907857873,41.7942340378,-87.7048274062,41.878719841,3862
-87.5907857873,41.7942340378,-87.6633940945,41.8733728795,3429
-87.5907857873,41.7942340378,-87.7139721106,41.8582848402,4265
-87.5907857873,41.7942340378,-87.652637557,41.9661075197,4212
-87.5907857873,41.7942340378,-87.7133612858,41.8378379546,3614
-87.5907857873,41.7942340378,-87.6616155822,41.8474095044,3305
-87.5907857873,41.7942340378,-87.6203833666,41.8565996829,2618
-87.5907857873,41.7942340378,-87.6364609818,41.8406962182,2949
-87.5907857873,41.7942340378,-87.8072228108,41.9856125953,5135
-87.5907857873,41.7942340378,-87.6288765812,41.8989537971,2823
-87.5907857873,41.7942340378,-87.6203724059,41.8789724974,2418
-87.5907857873,41.7942340378,-87.5681135653,41.7626448354,1920
-87.5907857873,41.7942340378,-87.6174163989,41.736958739,2245
-87.5907857873,41.7942340378,-87.5817914573,41.7468320805,1964
-87.5907857873,41.7942340378,-87.5550587928,41.7389921662,2755
-87.5907857873,41.7942340378,-87.595610964,41.7294105994,2698
-87.5907857873,41.7942340378,-87.6717818648,41.8310103201,2969
-87.5907857873,41.7942340378,-87.6522001507,41.9469886855,3402
-87.5907857873,41.7942340378,-87.5705121861,41.72989349,2242
-87.5907857873,41.7942340378,-87.6230081049,41.7122781921,2773
-87.5907857873,41.7942340378,-87.6851079785,41.9468770735,3986
-87.5907857873,41.7942340378,-87.5980333532,41.7038819518,3526
-87.5907857873,41.7942340378,-87.5720604263,41.6915254757,-1
-87.5907857873,41.7942340378,-87.535020955,41.7078837283,3278
-87.5907857873,41.7942340378,-87.6369389639,41.6713896802,3519
-87.5907857873,41.7942340378,-87.5993467357,41.6653987328,-1
-87.5907857873,41.7942340378,-87.556809916,41.6681847188,-1
-87.5907857873,41.7942340378,-87.7696246581,41.8034030164,-1
-87.5907857873,41.7942340378,-87.7261730216,41.8108057493,3294
-87.5907857873,41.7942340378,-87.6991215254,41.81936451,3422
-87.5907857873,41.7942340378,-87.6494664458,41.836409452,2590
-87.5907857873,41.7942340378,-87.6599414275,41.8087268165,1865
-87.5907857873,41.7942340378,-87.7255904576,41.7959029727,3163
-87.5907857873,41.7942340378,-87.6962913388,41.7954730247,2171
-87.5907857873,41.7942340378,-87.7691960936,41.7784604941,4858
-87.5907857873,41.7942340378,-87.7272430628,41.7695687374,3709
-87.5907857873,41.7942340378,-87.695548386,41.7718490499,2739
-87.5907857873,41.7942340378,-87.666801359,41.7759025044,2230
-87.5907857873,41.7942340378,-87.6415606141,41.7753382456,2268
-87.5907857873,41.7942340378,-87.6159993134,41.7669573171,1868
-87.5907857873,41.7942340378,-87.6514869184,41.9218996159,3332
-87.5907857873,41.7942340378,-87.7071433238,41.7479965953,3529
-87.5907857873,41.7942340378,-87.6561609095,41.7433892887,2899
-87.5907857873,41.7942340378,-87.6762394297,41.7172935896,3632
-87.5907857873,41.7942340378,-87.6506245727,41.7159863761,2866
-87.5907857873,41.7942340378,-87.717747815,41.6968692635,4946
-87.5907857873,41.7942340378,-87.6690344105,41.6878025708,3345
-87.5907857873,41.7942340378,-87.8874544692,41.9731379747,-1
-87.5907857873,41.7942340378,-87.6611514222,41.9871697889,4421
-87.5907857873,41.7942340378,-87.8139807709,42.0071782564,6099
-87.591103864,41.7761334681,-87.6163347894,41.8347038748,2419
-87.591103864,41.7761334681,-87.6023885556,41.8240900087,2482
-87.591103864,41.7761334681,-87.6324675015,41.8090762537,2022
-87.591103864,41.7761334681,-87.6178849991,41.8129289169,1975
-87.591103864,41.7761334681,-87.5933614086,41.8095969636,1592
-87.591103864,41.7761334681,-87.6904392161,41.9760184484,4795
-87.591103864,41.7761334681,-87.6174427491,41.7911312433,1477
-87.591103864,41.7761334681,-87.5907857873,41.7942340378,1248
-87.591103864,41.7761334681,-87.6696044975,42.0104989522,4997
-87.591103864,41.7761334681,-87.7703223329,41.9825042397,4973
-87.591103864,41.7761334681,-87.7583068883,41.9917059089,5639
-87.591103864,41.7761334681,-87.7261488733,41.9846051995,5713
-87.591103864,41.7761334681,-87.7213693543,41.968521496,4712
-87.591103864,41.7761334681,-87.7645780585,41.9535688785,5155
-87.591103864,41.7761334681,-87.7210876711,41.9535127833,4796
-87.591103864,41.7761334681,-87.806456747,41.9472647818,5544
-87.591103864,41.7761334681,-87.7980809604,41.9278743552,5602
-87.591103864,41.7761334681,-87.7660523178,41.9263941918,5616
-87.591103864,41.7761334681,-87.692752708,42.0013058794,5390
-87.591103864,41.7761334681,-87.7322612632,41.9262258671,5103
-87.591103864,41.7761334681,-87.7115523634,41.9392149708,4002
-87.591103864,41.7761334681,-87.6975403474,41.9248265528,3896
-87.591103864,41.7761334681,-87.7164903481,41.900872806,4246
-87.591103864,41.7761334681,-87.6731828793,41.9021777644,3759
-87.591103864,41.7761334681,-87.7728098301,41.8944136969,5470
-87.591103864,41.7761334681,-87.7303958682,41.8782963834,4323
-87.591103864,41.7761334681,-87.7048274062,41.878719841,3966
-87.591103864,41.7761334681,-87.6633940945,41.8733728795,3311
-87.591103864,41.7761334681,-87.7139721106,41.8582848402,4509
-87.591103864,41.7761334681,-87.652637557,41.9661075197,4433
-87.591103864,41.7761334681,-87.7133612858,41.8378379546,4255
-87.591103864,41.7761334681,-87.6616155822,41.8474095044,3329
-87.591103864,41.7761334681,-87.6203833666,41.8565996829,2563
-87.591103864,41.7761334681,-87.6364609818,41.8406962182,3031
-87.591103864,41.7761334681,-87.8072228108,41.9856125953,5069
-87.591103864,41.7761334681,-87.6288765812,41.8989537971,3044
-87.591103864,41.7761334681,-87.6203724059,41.8789724974,2102
-87.591103864,41.7761334681,-87.5681135653,41.7626448354,1432
-87.591103864,41.7761334681,-87.6174163989,41.736958739,1947
-87.591103864,41.7761334681,-87.5817914573,41.7468320805,1387
-87.591103864,41.7761334681,-87.5550587928,41.7389921662,2488
-87.591103864,41.7761334681,-87.595610964,41.7294105994,2331
-87.591103864,41.7761334681,-87.6717818648,41.8310103201,3105
-87.591103864,41.7761334681,-87.6522001507,41.9469886855,3623
-87.591103864,41.7761334681,-87.5705121861,41.72989349,2078
-87.591103864,41.7761334681,-87.6230081049,41.7122781921,2334
-87.591103864,41.7761334681,-87.6851079785,41.9468770735,4507
-87.591103864,41.7761334681,-87.5980333532,41.7038819518,2919
-87.591103864,41.7761334681,-87.5720604263,41.6915254757,-1
-87.591103864,41.7761334681,-87.535020955,41.7078837283,2468
-87.591103864,41.7761334681,-87.6369389639,41.6713896802,3800
-87.591103864,41.7761334681,-87.5993467357,41.6653987328,-1
-87.591103864,41.7761334681,-87.556809916,41.6681847188,-1
-87.591103864,41.7761334681,-87.7696246581,41.8034030164,-1
-87.591103864,41.7761334681,-87.7261730216,41.8108057493,4241
-87.591103864,41.7761334681,-87.6991215254,41.81936451,3753
-87.591103864,41.7761334681,-87.6494664458,41.836409452,3263
-87.591103864,41.7761334681,-87.6599414275,41.8087268165,2515
-87.591103864,41.7761334681,-87.7255904576,41.7959029727,4050
-87.591103864,41.7761334681,-87.6962913388,41.7954730247,3058
-87.591103864,41.7761334681,-87.7691960936,41.7784604941,4446
-87.591103864,41.7761334681,-87.7272430628,41.7695687374,3566
-87.591103864,41.7761334681,-87.695548386,41.7718490499,3292
-87.591103864,41.7761334681,-87.666801359,41.7759025044,2344
-87.591103864,41.7761334681,-87.6415606141,41.7753382456,2095
-87.591103864,41.7761334681,-87.6159993134,41.7669573171,991
-87.591103864,41.7761334681,-87.6514869184,41.9218996159,3553
-87.591103864,41.7761334681,-87.7071433238,41.7479965953,3212
-87.591103864,41.7761334681,-87.6561609095,41.7433892887,2820
-87.591103864,41.7761334681,-87.6762394297,41.7172935896,3769
-87.591103864,41.7761334681,-87.6506245727,41.7159863761,2787
-87.591103864,41.7761334681,-87.717747815,41.6968692635,4340
-87.591103864,41.7761334681,-87.6690344105,41.6878025708,3266
-87.591103864,41.7761334681,-87.8874544692,41.9731379747,-1
-87.591103864,41.7761334681,-87.6611514222,41.9871697889,4642
-87.591103864,41.7761334681,-87.8139807709,42.0071782564,6993
-87.6696044975,42.0104989522,-87.6163347894,41.8347038748,4135
-87.6696044975,42.0104989522,-87.6023885556,41.8240900087,4704
-87.6696044975,42.0104989522,-87.6324675015,41.8090762537,3779
-87.6696044975,42.0104989522,-87.6178849991,41.8129289169,4355
-87.6696044975,42.0104989522,-87.5933614086,41.8095969636,4058
-87.6696044975,42.0104989522,-87.6904392161,41.9760184484,2053
-87.6696044975,42.0104989522,-87.6174427491,41.7911312433,4554
-87.6696044975,42.0104989522,-87.5907857873,41.7942340378,4491
-87.6696044975,42.0104989522,-87.591103864,41.7761334681,5022
-87.6696044975,42.0104989522,-87.7703223329,41.9825042397,3655
-87.6696044975,42.0104989522,-87.7583068883,41.9917059089,2699
-87.6696044975,42.0104989522,-87.7261488733,41.9846051995,2946
-87.6696044975,42.0104989522,-87.7213693543,41.968521496,2644
-87.6696044975,42.0104989522,-87.7645780585,41.9535688785,3888
-87.6696044975,42.0104989522,-87.7210876711,41.9535127833,2951
-87.6696044975,42.0104989522,-87.806456747,41.9472647818,4853
-87.6696044975,42.0104989522,-87.7980809604,41.9278743552,5011
-87.6696044975,42.0104989522,-87.7660523178,41.9263941918,4342
-87.6696044975,42.0104989522,-87.692752708,42.0013058794,1438
-87.6696044975,42.0104989522,-87.7322612632,41.9262258671,3707
-87.6696044975,42.0104989522,-87.7115523634,41.9392149708,3070
-87.6696044975,42.0104989522,-87.6975403474,41.9248265528,2904
-87.6696044975,42.0104989522,-87.7164903481,41.900872806,4427
-87.6696044975,42.0104989522,-87.6731828793,41.9021777644,3708
-87.6696044975,42.0104989522,-87.7728098301,41.8944136969,4728
-87.6696044975,42.0104989522,-87.7303958682,41.8782963834,4311
-87.6696044975,42.0104989522,-87.7048274062,41.878719841,4079
-87.6696044975,42.0104989522,-87.6633940945,41.8733728795,3967
-87.6696044975,42.0104989522,-87.7139721106,41.8582848402,5051
-87.6696044975,42.0104989522,-87.652637557,41.9661075197,1904
-87.6696044975,42.0104989522,-87.7133612858,41.8378379546,5231
-87.6696044975,42.0104989522,-87.6616155822,41.8474095044,4261
-87.6696044975,42.0104989522,-87.6203833666,41.8565996829,4009
-87.6696044975,42.0104989522,-87.6364609818,41.8406962182,3944
-87.6696044975,42.0104989522,-87.8072228108,41.9856125953,4725
-87.6696044975,42.0104989522,-87.6288765812,41.8989537971,2825
